Transaction_ID,Order_ID,Customer_ID,Customer_Name,Customer_Age,Customer_Gender,Customer_Segment,Order_Date,Order_Time,Sales_Channel
T02004123,O0104123,C02826,David Smith,32.0,Male,Small Business,2025-09-14,20:13:35,Online
T02011124,O0105562,C00467,Henry Brown,37.0,Female,Consumer,2022-11-23,17:27:48,Online
T02014714,O0107357,C04023,Leo Thompson,50.0,Female,Consumer,2023-10-09,21:07:03,Online
T02001474,O0101474,C03574,Liam Johnson,42.0,Female,New Customer,2022-09-18,12:40:04,Retail Store
T02009470,O0109470,C04677,Isla Taylor,26.0,Female,Corporate,2025-06-29,11:48:51,B2B Portal
T02009492,O0104746,C04557,Jack Miller,43.0,Male,Returning Customer,2023-11-23,19:22:39,Retail Store
T02008491,O0104245,C03689,George Wright,56.0,Female,Small Business,2022-11-28,19:53:59,Online
T02006414,O0106414,C01918,Grace Green,45.0,,Consumer,2022-07-29,10:03:41,Retail Store
T02005254,O0105254,C03522,Jack Baker,32.0,Male,Consumer,2025-10-22,16:21:19,Phone Order
T02002082,O0101041,C01337,Chloe Anderson,31.0,Non-binary,Corporate,2022-12-04,16:31:40,Online
T02013985,O0113985,C00966,,35.0,Male,Consumer,2023-04-14,10:42:13,Retail Store
T02012938,O0112938,C00654,Maya Green,30.0,Male,Consumer,2024-10-03,15:32:05,Online
T02012630,O0112630,C00176,Lily Baker,32.0,Female,Consumer,2023-08-30,18:38:15,Online
T02003372,O0101686,C02034,Jack Walker,27.0,Female,Small Business,2023-10-15,15:34:48,Online
T02000567,O0100567,C00286,Alexander Wright,38.0,Female,Returning Customer,2023-01-11,19:39:56,Online
T02004217,O0104217,C01360,Oscar Martin,37.0,Female,Small Business,2024-05-08,13:35:18,Phone Order
T02007847,O0103923,C00483,Benjamin Wilson,30.0,Female,Small Business,2025-10-26,09:36:19,B2B Portal
T02016290,O0116290,C04885,Thomas Davis,41.0,Male,Corporate,2025-06-03,14:47:03,Retail Store
T02006914,O0106914,C04151,Mia Wilson,51.0,Male,New Customer,2022-05-04,18:08:15,Online
T02017342,O0108671,C02939,Evelyn Williams,51.0,Male,New Customer,2022-11-04,09:02:00,Phone Order
T02012336,O0112336,C03767,Amelia Clark,64.0,Male,Returning Customer,2022-08-01,17:39:29,Online
T02001139,O0101139,C03344,Benjamin Taylor,38.0,Male,Small Business,2024-10-09,11:03:13,Online
T02003586,O0103586,C04228,Noah Miller,42.0,Female,Returning Customer,2022-05-12,23:20:19,Online
T02002878,O0101439,C00887,Sophia Brown,58.0,Female,Consumer,2022-05-31,16:07:17,Online
T02004136,O0104136,C01101,William King,45.0,Female,Consumer,2024-06-07,13:41:32,Online
T02014438,O0114438,C04317,Grace Thompson,48.0,Female,Consumer,2025-05-23,15:28:18,Retail Store
T02002243,O0102243,C00552,Isla Young,40.0,Female,Consumer,2023-12-23,14:28:37,Retail Store
T02000745,O0100745,C00775,James Smith,55.0,Male,Returning Customer,2025-07-25,00:38:02,Retail Store
T02006352,O0106352,C03243,Arthur Thompson,18.0,Female,Consumer,2025-06-14,16:24:56,Online
T02007395,O0107395,C02288,Max Martin,37.0,Male,Premium,2025-09-23,15:20:50,Retail Store
T02007901,O0107901,C04134,David Williams,45.0,Female,Corporate,2023-05-13,19:28:22,Online
T02002067,O0102067,C01655,George Hall,27.0,Female,Consumer,2023-11-12,23:29:40,Online
T02008981,O0104490,C05435,Aria King,39.0,Female,Small Business,2022-10-11,18:04:55,Online
T02012197,O0112197,C05496,Mia Thomas,68.0,Female,Consumer,2023-12-16,11:42:47,B2B Portal
T02001382,O0101382,C00969,Liam White,25.0,Female,Returning Customer,2024-11-10,16:36:34,Online
T02015108,O0115108,C00286,Alexander Wright,38.0,Female,Returning Customer,2025-05-07,20:59:18,Retail Store
T02010870,O0110870,C04302,Lucas Martin,37.0,Female,New Customer,2022-03-15,16:27:42,Retail Store
T02002000,O0102000,C01073,Grace White,42.0,Male,Consumer,2025-11-20,14:37:28,Phone Order
T02010186,O0110186,C04260,Sophia Moore,53.0,Male,Small Business,2023-04-09,20:34:16,Retail Store
T02007894,O0107894,C03959,Amelia King,41.0,Female,Returning Customer,2022-07-17,15:51:14,B2B Portal
T02005780,O0105780,C05150,Lily Lewis,44.0,Male,Consumer,2025-05-05,22:38:57,Online
T02014212,O0114212,C01934,Hannah Clark,31.0,Male,Corporate,2025-09-10,15:13:44,Retail Store
T02015094,O0115094,C01056,Mia Nelson,31.0,Female,Consumer,2024-04-10,15:23:09,Online
T02002212,O0102212,C04807,Lucas Thomas,29.0,Male,Consumer,2023-05-03,11:10:08,Retail Store
T02014634,O0114634,C04818,Sophie Wright,,Female,Consumer,2023-04-02,12:04:06,Phone Order
T02009411,O0104705,C04872,Benjamin Clark,35.0,Female,Premium,2023-09-20,03:18:31,Online
T02011695,O0111695,C02377,Jack Scott,31.0,Female,Small Business,2022-09-09,09:23:51,Retail Store
T02000912,O0100912,C01680,Sophie Moore,42.0,Female,New Customer,2022-09-12,14:23:55,B2B Portal
T02000270,O0100270,C02939,Evelyn Williams,51.0,Male,Consumer,2024-05-06,13:38:22,Retail Store
T02003531,O0103531,C02729,James Hall,39.0,Male,Consumer,2025-10-12,10:22:46,Retail Store
T02003205,O0103205,C02214,Emma Nelson,38.0,Female,Corporate,2022-03-27,22:26:47,Online
T02012905,O0106452,C04117,Isla Wilson,42.0,Female,Small Business,2025-10-23,17:49:05,Online
T02004893,O0104893,C03547,Ava Brown,51.0,Male,Small Business,2022-09-29,17:03:41,Online
T02016864,O0108432,C00381,James Moore,38.0,Female,Consumer,2025-05-13,20:37:12,Retail Store
T02006531,O0106531,C00715,Aria Moore,58.0,Female,Returning Customer,2025-02-16,22:26:25,Online
T02007934,O0107934,C02511,Samuel Johnson,43.0,Male,New Customer,2022-04-19,18:33:59,Retail Store
T02000435,O0100435,C04018,Arthur King,40.0,Female,Consumer,2025-10-27,22:17:24,Online
T02013516,O0113516,C01410,Nora Johnson,42.0,Male,Consumer,2022-01-30,09:47:40,Retail Store
T02009397,O0104698,C00381,James Moore,38.0,Female,Consumer,2025-05-06,09:00:29,Retail Store
T02009432,O0104716,C02555,Olivia Allen,64.0,Female,Returning Customer,2023-10-23,11:38:49,Retail Store
T02004226,O0104226,C04845,Samuel Wright,42.0,Female,Small Business,2023-09-15,15:55:14,Online
T02006302,O0106302,C01285,Aria Williams,45.0,Male,Consumer,2023-05-15,17:12:36,B2B Portal
T02005663,O0105663,C00648,Charlotte Moore,45.0,Male,Premium,2024-02-21,17:40:59,Online
T02003637,O0103637,C01900,Alexander Hall,29.0,,Returning Customer,2022-08-08,10:59:28,Phone Order
T02008855,O0104427,C04067,Lucas Scott,53.0,Male,Corporate,2023-12-22,17:49:35,Retail Store
T02011560,O0105780,C04151,Mia Wilson,51.0,Male,Small Business,2025-03-17,16:54:53,Retail Store
T02010432,O0110432,C03337,Isla Lewis,31.0,Male,Consumer,2024-04-18,19:04:50,Retail Store
T02004011,O0102005,C05117,Henry Green,36.0,Female,Premium,2025-12-07,11:38:44,Retail Store
T02016877,O0108438,C02261,Thomas Taylor,39.0,Male,Consumer,2023-01-24,14:05:59,Retail Store
T02008017,O0108017,C01618,Evelyn Moore,21.0,Female,New Customer,2022-05-11,18:55:53,Retail Store
T02012325,O0112325,C03306,William Young,21.0,Female,Small Business,2025-03-10,15:25:37,Online
T02016387,O0116387,C02084,George Davis,34.0,Female,Small Business,2022-06-16,14:26:03,Online
T02005844,O0105844,C05165,Chloe Scott,33.0,Female,Premium,2023-01-27,11:28:20,Retail Store
T02012536,O0112536,C01769,Leo King,26.0,Male,Small Business,2025-04-16,14:37:15,B2B Portal
T02014515,O0107257,C04254,Mia Thompson,31.0,Female,Consumer,2023-05-04,12:54:48,B2B Portal
T02008234,O0108234,C03129,Evelyn Harris,42.0,Female,Consumer,2023-12-21,09:56:43,Phone Order
T02004948,O0102474,C02024,Grace Williams,63.0,Female,Corporate,2022-12-05,15:38:29,Phone Order
T02005374,O0102687,C03835,George Wilson,49.0,Female,Consumer,2024-05-19,19:02:08,Online
T02000947,O0100947,C02113,Noah King,35.0,Male,New Customer,2022-04-03,14:34:39,B2B Portal
T02006711,O0106711,C03777,David Moore,18.0,Female,Consumer,2024-07-20,15:16:58,Retail Store
T02016745,O0116745,C02507,Emma Wright,50.0,Female,Consumer,2024-09-30,23:14:53,Online
T02003896,O0103896,C04615,Alexander Allen,34.0,Non-binary,Small Business,2025-06-13,19:34:40,Online
T02017257,O0117256,C01722,Isla Martin,39.0,Male,New Customer,2022-12-18,15:19:34,B2B Portal
T02013848,O0113848,C05319,Olivia Miller,20.0,Male,Premium,2023-04-29,10:51:14,Phone Order
T02012937,O0112937,C04908,Aria Miller,31.0,Female,Consumer,2023-05-15,13:20:39,Retail Store
T02007915,O0103957,C02706,Nora Baker,25.0,Female,Premium,2023-07-26,08:15:11,B2B Portal
T02016495,O0116495,C01040,Charlotte Nelson,28.0,Female,Consumer,2025-01-16,11:35:13,B2B Portal
T02011956,O0111956,C03300,Arthur Taylor,49.0,Female,Small Business,2023-07-07,13:30:04,B2B Portal
T02009449,O0104724,C05086,Jack Adams,29.0,Female,Corporate,2024-10-19,09:15:43,B2B Portal
T02010264,O0110264,C01497,Max Hall,23.0,Male,Corporate,2022-10-13,09:10:29,Retail Store
T02009777,O0109777,C01586,William Wright,35.0,Male,Consumer,2024-09-06,14:49:33,Online
T02015725,O0107862,C02023,Emily Brown,57.0,Female,Consumer,2022-03-23,20:36:21,Online
T02001566,O0100783,C01638,Lily Taylor,34.0,Male,Corporate,2024-03-29,14:35:13,Online
T02013367,O0113367,C03336,David Wright,35.0,Female,Consumer,2025-08-16,22:54:52,Online
T02000159,O0100159,C00922,Henry Clark,44.0,Female,Small Business,2025-12-17,21:36:04,Online
T02016003,O0108001,C04978,Maya Wright,61.0,Female,Consumer,2024-03-20,19:45:22,Online
T02007940,O0107940,C01915,Amelia Adams,27.0,Female,Consumer,2022-09-04,14:04:43,Online
T02010023,O0110023,C00947,Jack Wright,,Female,Consumer,2023-05-17,19:01:41,Online
T02005237,O0102618,C02457,Evelyn Johnson,46.0,Male,Consumer,2023-04-22,15:44:54,Retail Store
T02007403,O0103701,C04951,Lucas Wilson,32.0,Non-binary,Corporate,2023-03-21,09:17:15,B2B Portal
T02015572,O0115572,C01106,Max Young,18.0,Male,Consumer,2024-07-07,08:47:44,Retail Store
T02017848,O0117848,C02283,Theo Clark,32.0,Male,Consumer,2025-11-01,16:31:21,B2B Portal
T02016382,O0116382,C04930,Nora Davis,44.0,Male,Consumer,2023-07-23,11:16:14,Retail Store
T02000970,O0100970,C03778,Lucas Taylor,51.0,Female,Consumer,2025-07-30,15:18:50,Online
T02016484,O0116484,C01791,Daniel Martin,32.0,Female,Small Business,2025-04-07,13:12:01,B2B Portal
T02002018,O0102018,C03415,Emma Adams,43.0,Female,Consumer,2023-11-25,17:33:08,Online
T02016993,O0116993,C05379,Isla Davis,43.0,Male,Returning Customer,2025-12-11,15:55:01,Online
T02007779,O0103889,C03844,Lucas Wright,41.0,Male,Small Business,2023-12-30,23:56:34,Online
T02007221,O0103610,C01893,David Thomas,41.0,Male,Consumer,2025-09-19,13:03:57,Retail Store
T02012896,O0112896,C01803,Lucas White,48.0,Male,Consumer,2023-04-17,14:34:58,B2B Portal
T02017872,O0117872,C02645,Grace Scott,33.0,Female,New Customer,2022-03-07,17:31:05,Online
T02015678,O0115678,C01152,Isla White,25.0,Female,Consumer,2025-10-10,19:14:43,Online
T02009748,O0104874,C01793,Sophie Scott,45.0,Female,Small Business,2024-04-05,09:39:35,Online
T02011986,O0105993,C00005,Isla Thompson,40.0,Male,Returning Customer,2024-08-13,16:33:00,B2B Portal
T02011830,O0111830,C00772,David Smith,19.0,Male,Small Business,2025-06-14,12:31:54,Phone Order
T02005134,O0102567,C03929,Theo Moore,48.0,Female,Corporate,2024-11-06,13:56:51,Retail Store
T02010443,O0110443,C03969,Thomas Young,36.0,Male,Small Business,2024-03-27,18:35:38,Retail Store
T02009381,O0109381,C05270,Emily Wright,44.0,Male,Corporate,2023-10-15,12:33:56,Retail Store
T02013153,O0113153,C01210,Emma Green,18.0,Female,Consumer,2023-12-13,17:40:25,Online
T02003925,O0103925,C05145,Theo Taylor,,Female,Consumer,2025-12-26,11:50:22,Retail Store
T02000537,O0100537,C01753,Noah Hall,29.0,Male,Small Business,2025-08-13,18:00:20,Online
T02014948,O0114948,C04660,James King,,Male,Corporate,2025-10-01,17:36:53,Online
T02006313,O0106313,C01480,Michael Wilson,35.0,Male,Returning Customer,2025-03-22,17:02:37,Online
T02015500,O0115500,C02756,Benjamin Thompson,44.0,Female,Consumer,2024-07-08,20:56:33,Retail Store
T02016165,O0116165,C04092,Max Davis,38.0,Male,Consumer,2023-05-01,17:00:23,Retail Store
T02004736,O0104736,C04905,Jack Hall,27.0,Female,Corporate,2024-04-06,10:05:53,Retail Store
T02007705,O0107705,C03965,Leo Allen,35.0,Female,Small Business,2025-08-13,15:28:58,Online
T02000330,O0100330,C03776,Nora Wright,37.0,Male,Small Business,2022-07-24,07:52:00,B2B Portal
T02001992,O0101992,C02752,James Harris,43.0,Non-binary,Returning Customer,2024-06-17,08:13:56,Retail Store
T02015397,O0107698,C00393,Lucas Brown,22.0,Male,Consumer,2025-09-22,10:12:02,Phone Order
T02005707,O0102853,C03384,Ava Anderson,61.0,Female,Returning Customer,2025-10-31,08:41:02,Retail Store
T02016579,O0116579,C01255,Grace Davis,42.0,Female,Returning Customer,2025-01-20,20:29:36,Online
T02000623,O0100623,C02155,Charlotte Harris,37.0,Male,Consumer,2025-08-11,14:01:36,Phone Order
T02004222,O0104222,C00286,Alexander Wright,38.0,Female,Consumer,2024-05-28,20:18:20,Online
T02001706,O0101706,C05364,Hannah Wright,26.0,male,New Customer,2022-01-24,13:15:56,Online
T02006038,O0103019,C05191,Michael Anderson,25.0,Male,Returning Customer,2022-11-29,17:10:27,Retail Store
T02007014,O0103507,C02760,Noah Johnson,44.0,Female,New Customer,2022-04-04,17:12:11,Retail Store
T02011117,O0111117,C01636,Thomas Taylor,63.0,Male,Small Business,2024-07-10,18:53:56,Retail Store
T02015677,O0115677,C01812,Lily Johnson,32.0,Male,Consumer,2023-09-11,13:13:38,B2B Portal
T02009968,O0109968,C00235,Alexander Nelson,18.0,Female,Small Business,2023-07-20,18:03:37,Online
T02003475,O0103475,C02851,Evelyn Wilson,33.0,Female,Small Business,2025-12-10,16:38:14,Retail Store
T02013923,O0106961,C00954,Michael Allen,45.0,Female,Consumer,2024-11-14,19:34:56,Online
T02013695,O0106847,C03203,Benjamin Taylor,61.0,Male,Consumer,2025-12-11,13:44:30,Online
T02017089,O0117089,C01785,Daniel Brown,54.0,Female,Consumer,2025-02-04,14:00:03,Retail Store
T02001189,O0101189,C01200,David Jackson,37.0,Female,Consumer,2024-11-06,17:08:15,Online
T02014142,O0114142,C04177,Maya Thomas,46.0,Male,Consumer,2025-12-06,19:18:17,Online
T02007617,O0103808,C04312,Grace Martin,18.0,Male,Corporate,2023-04-23,12:33:18,Retail Store
T02005654,O0105654,C01171,Jack Anderson,41.0,Male,Consumer,2025-12-16,15:21:25,Retail Store
T02003685,O0103685,C03780,Thomas Nelson,32.0,Male,Corporate,2024-07-01,18:26:48,Retail Store
T02000642,O0100321,C03104,Sophie Johnson,45.0,Male,Small Business,2025-01-16,15:08:20,Retail Store
T02007669,O0107669,C02604,Lucas Jones,23.0,Male,Corporate,2024-01-01,14:07:59,Retail Store
T02001867,O0101867,C04375,Aria Wright,44.0,Male,Consumer,2025-02-16,13:35:52,Online
T02007697,O0107697,C02957,Noah Wilson,23.0,Female,New Customer,2022-06-27,14:19:49,Retail Store
T02016912,O0116912,C03585,Emily Wilson,40.0,Female,Returning Customer,2023-07-27,18:45:19,Online
T02000583,O0100583,C03709,Olivia Brown,27.0,Male,Consumer,2023-07-04,19:30:37,Online
T02007621,O0103810,C05044,Lucas Martin,40.0,Male,Consumer,2025-03-25,17:48:43,Online
T02017346,O0117346,C05204,Michael King,51.0,Female,Consumer,2024-08-01,14:28:06,Retail Store
T02008116,O0108116,C02661,Lucas Wilson,45.0,Female,Corporate,2024-08-12,18:56:02,Online
T02011445,O0105722,C01909,George Wilson,38.0,Female,Returning Customer,2025-04-22,07:06:32,Online
T02013966,O0113966,C04236,Lucas Adams,31.0,Male,Returning Customer,2022-04-08,12:23:54,Retail Store
T02014166,O0107083,C01128,Oscar Clark,47.0,Female,Corporate,2024-09-24,12:32:55,Online
T02011516,O0111516,C05054,Amelia King,47.0,Male,Corporate,2025-12-28,17:30:54,Online
T02010191,O0110191,C04753,Emily Nelson,37.0,Female,Small Business,2024-07-25,16:15:06,Retail Store
T02010129,O0110129,C00086,Michael Lewis,41.0,Male,Consumer,2024-12-17,18:03:25,B2B Portal
T02001951,O0101951,C04418,Mia Taylor,32.0,Female,Small Business,2024-03-07,19:22:13,Online
T02009661,O0109661,C04365,Olivia Hall,45.0,Male,Corporate,2025-08-25,13:19:59,Retail Store
T02006750,O0106750,C02053,Mia Nelson,21.0,Male,Consumer,2025-10-20,18:03:25,B2B Portal
T02009601,O0109601,C02074,William Thompson,49.0,Female,Corporate,2023-05-19,13:21:47,Retail Store
T02008507,O0108507,C03644,Nora Adams,35.0,Female,Corporate,2023-07-13,11:59:02,Phone Order
T02003983,O0103983,C01639,Alexander Green,37.0,Female,Returning Customer,2024-12-11,18:26:57,Online
T02015402,O0115402,C02687,Daniel Scott,59.0,Male,Small Business,2024-06-20,18:04:48,Retail Store
T02007069,O0107069,C01982,James Miller,36.0,Male,Small Business,2022-11-16,16:46:33,B2B Portal
T02007122,O0103561,C04151,Mia Wilson,51.0,Male,Small Business,2023-03-06,18:53:14,Online
T02000224,O0100224,C01554,Chloe Brown,21.0,Male,Returning Customer,2024-05-25,17:33:45,Retail Store
T02002701,O0102701,C03679,Theo Wilson,41.0,Male,Corporate,2025-11-12,17:19:35,Retail Store
T02009666,O0109666,C03885,Charlotte Walker,33.0,Male,Consumer,2024-06-09,10:33:14,Retail Store
T02010906,O0110906,C01029,Lily Anderson,45.0,Male,Premium,2023-01-31,14:26:48,Retail Store
T02011220,O0111220,C05257,David Jones,32.0,Female,Returning Customer,2022-03-17,14:04:14,B2B Portal
T02006196,O0106196,C04469,Benjamin Thompson,38.0,Female,Consumer,2025-08-18,18:56:14,Online
T02002732,O0101366,C05117,Henry Green,36.0,Female,Premium,2025-05-05,15:02:11,Online
T02005928,O0105928,C01325,Emma Clark,42.0,Male,Consumer,2025-07-18,17:06:51,B2B Portal
T02015068,O0115068,C00077,Liam Young,27.0,Male,Consumer,2024-06-25,15:43:36,Retail Store
T02013843,O0113843,C01870,Lucas Johnson,37.0,Male,Corporate,2025-02-27,16:20:21,Retail Store
T02009552,O0109552,C01907,Emma Wright,31.0,Female,Consumer,2025-10-30,21:10:40,Online
T02008014,O0108014,C03558,Chloe Taylor,48.0,Female,Consumer,2023-06-16,11:13:27,B2B Portal
T02000139,O0100139,C02643,Lucas Walker,34.0,Female,Consumer,2024-01-24,14:11:41,Retail Store
T02009316,O0109316,C03730,Mia Anderson,18.0,Female,Consumer,2025-03-13,14:03:57,B2B Portal
T02013410,O0113410,C00364,Benjamin Anderson,36.0,Female,New Customer,2022-12-23,12:52:56,B2B Portal
T02011167,O0111167,C04124,Ella Baker,34.0,Male,Corporate,2022-09-02,18:22:59,Online
T02006524,O0106524,C01851,Henry Jackson,43.0,Female,Consumer,2024-12-09,09:52:02,Online
T02006335,O0106335,C00571,Mia Allen,35.0,Male,Returning Customer,2024-01-17,15:30:36,Online
T02008738,O0104369,C02247,David Harris,36.0,Female,Consumer,2022-12-29,10:20:01,Phone Order
T02007475,O0107475,C05364,Hannah Wright,26.0,Male,Returning Customer,2025-12-28,23:41:02,Online
T02012566,O0112566,C03176,Arthur Clark,60.0,Female,Consumer,2025-03-29,12:10:21,B2B Portal
T02001653,O0101653,C05276,Emily Martin,31.0,Non-binary,Consumer,2025-04-11,14:17:34,Retail Store
T02003757,O0103757,C04264,James Thompson,48.0,Male,Consumer,2025-09-26,17:52:08,Online
T02009705,O0104852,C01121,Emily Miller,50.0,Male,Small Business,2024-09-13,17:26:43,Online
T02004284,O0104284,C02427,James Johnson,33.0,Male,Small Business,2024-10-28,16:52:23,B2B Portal
T02001001,O0101001,C05421,Alexander Wilson,37.0,Female,Corporate,2023-11-27,15:01:32,Phone Order
T02017266,O0117266,C04352,Michael Jones,48.0,Female,Small Business,2023-05-18,18:26:31,Online
T02011711,O0111711,C03535,Benjamin White,40.0,Female,Returning Customer,2024-07-29,11:54:29,Phone Order
T02012544,O0106272,C01887,Alexander Adams,39.0,Female,Consumer,2022-10-16,14:13:05,B2B Portal
T02017555,O0117555,C02091,Emma Jones,34.0,Female,Small Business,2022-08-03,11:06:04,Retail Store
T02017499,O0117499,C02448,George Thomas,50.0,Female,Consumer,2025-06-02,09:21:12,Retail Store
T02013807,O0113807,C00689,Michael Allen,46.0,Female,Consumer,2022-10-11,14:33:46,Retail Store
T02009366,O0109366,C01175,Sophie Hall,45.0,Female,Returning Customer,2023-03-12,16:48:32,Online
T02000306,O0100153,C03420,Daniel Brown,40.0,Female,Consumer,2024-04-25,20:39:03,Online
T02017135,O0117135,C01522,Henry Allen,42.0,Female,Consumer,2024-10-26,21:08:30,Online
T02011408,O0111408,C00473,Noah Nelson,31.0,Female,Consumer,2022-10-18,20:53:14,Retail Store
T02017347,O0117347,C05003,Noah Brown,31.0,Male,Consumer,2023-08-15,17:19:16,Online
T02011011,O0105505,C02766,Max Clark,46.0,Male,Returning Customer,2022-10-24,13:55:23,Retail Store
T02005946,O0105946,C01067,Aria Taylor,44.0,Female,New Customer,2022-11-28,20:01:11,Online
T02007337,O0103668,C00510,Liam Young,45.0,Male,Consumer,2024-02-17,16:50:35,Online
T02010976,O0110976,C02194,Arthur Miller,34.0,Female,Consumer,2025-03-09,22:24:19,Online
T02008461,O0108461,C02549,Ava Walker,39.0,Male,Small Business,2024-07-25,16:35:37,B2B Portal
T02014174,O0114174,C01596,Emma Jones,52.0,Male,Returning Customer,2025-09-17,08:33:25,Retail Store
T02009407,O0109407,C04664,Chloe Moore,18.0,Female,Small Business,2024-03-04,19:02:40,Retail Store
T02014235,O0107117,C00574,Ella Nelson,18.0,Male,Returning Customer,2025-08-05,19:29:24,Online
T02012149,O0112149,C02456,Alexander Davis,32.0,Female,Consumer,2024-01-09,17:42:33,Retail Store
